ticket,PosixTime,author,newvalue
65,1336743557,bgoglin,"I've been told that the NetBSD hwloc package comes with some actual NetBSD support patches. And Aleksej seems to be involved there. Any plan to submit anything here?
Thanks
"
65,1354818364,bgoglin,"From what I see at
  http://cvsweb.se.netbsd.org/cgi-bin/bsdweb.cgi/pkgsrc/parallel/hwloc/patches/
they use sched_set_affinity_np and friends to actually get topology through the x86 backend.

I am reopening and marking as TODO for v1.7"
65,1354896147,bgoglin,"(In [5125]) Add NetBSD support

Uses the x86 backend, the netbsd backend does nothing for now.

Note that binding isn't available to normal users by default.
On my NetBSD 6, I needed:
  sysctl -w security.models.extensions.user_set_cpu_affinity=1

Thanks to Aleksej Saushev for writing the code (with fixes from me)
even if he didn't actually provide it (I took it in the NetBSD CVS).

This commit fixes #65 (and even more since the support isn't basic anymore)"
66,1331293662,sthibaul,(reported by Jiri Hladky <hladky.jiri@googlemail.com>)
66,1331297020,jsquyres,"(In [4361]) Fix #66: add a chmod +x to installed scripts
"
67,1332421198,sthibaul,"Along the distance vs bandwidth vs hops distinction, there could indeed be a ""don't care"" type indeed, it's not only about distances, but people might want to store whatever sort of value they want there.

I'm however wondering why people don't want grouping. I understand that logical reordering can pose problem, but that's actually for a good reason: if there is a known structure, the application should not ignore it."
67,1332492012,bgoglin,"They don't *care* about grouping, they're not saying that they don't want it."
68,1332421388,sthibaul,"I'd rather do

3) each cache/numa node has an array of latencies from each PU in the system.

which is the converse of 2) avoiding the variety issue."
68,1332425582,bgoglin,"For the record, the people that want this don't want latency from each PU ""in the system"". They only want ""from each PU inside the cache"" (or numa node), because they have huge systems where full-system matrices could become very large. So they want latencies inside each sockets ou numa-node, then latencies between numa-node, then latencies between machines.
"
68,1332426845,sthibaul,"Ok. We should however not hinder ourselves from being able to express for all PUs. For instance, the assembly of several ""core grid + memory chips attached here and there"" modules brings non-hierarchical latencies, which can be important to take into account while optimizing."
68,1332491881,bgoglin,"I wonder if we should have a generic list of ""array"" attributes in each object, containing:
* a field saying whether there's a single value, one value for all PUs in the system, one value for the local PUs
* maybe a type or depth saying which objects this relates to (unless always PUs)
* maybe a field saying whether values are ordered by logical or physical index
* the array itself (float?)
"
68,1337689342,bgoglin,"(In [4492]) Branch for working on a new object attribute made of random array of values

Refs #68

"
68,1337689572,bgoglin,"(In [4493]) Add ""valarray"" attribute to object for application-provided array of random values

The ""valarray"" name is really bad. I want something better.

Each object may have an array of valarray structures, each containing:
* a custom name that the applications use to recognize data they're looking for
* a number of entries
* an array of floats (the actual values we are looking for)
* an array of unsigned indexes

Comparison with existing attributes:
* obj->userdata is an opaque pointer, cannot be saved to XML across multiple processes.
* distance matrices are too limited and impact grouping, which causes many problems
  (see trac tickets) obj infos are only strings.
* object infos are only strings

This should help people annotate the topology with values obtained from benchmarks,
export them to XML, and reimport them in other processes later.

With this commit, the only actual way to annotate is to manually modify a XML topology.
API changes coming soon.

Refs #68"
68,1337689606,bgoglin,"(In [4494]) valarray: add an API function to add a valarray to an object

If the array of indexes isn't given, we store [0..N-1] instead.

Refs #68"
68,1346162776,bgoglin,"(In [4781]) Add hwloc_topology_set_userdata_import/export_callback()

And hwloc_export_obj_userdata() to be called from the export callback.

This commit fixes #68
It supersedes the valarray branch by allowing the export/import
whatever the application wants."
69,1332425775,bgoglin,The configure check was only added to bring -lm when needed. I am surprised Paul didn't catch this Solaris 9 issue. I'll add a workaround. Thanks for the report.
69,1332430534,bgoglin,"Can you try this? Google seems to say that fabs (and math.h) are available on solaris 9 and older, and using it (casting from float to double) shouldn't be too bad."
69,1332451238,bgoglin,"I managed to find a Solaris 9 to test the patch. There's a tiny change to apply, but it works otherwise, I'll commit that soon.

Note that this only happens when not using gcc. gcc uses a builtin for fabsf, and I couldn't compile with other compilers, so I used CFLAGS=-fno-builtin to reproduce the problem.
"
69,1332451307,bgoglin,"(In [4418]) Workaround missing fabsf on Solaris 9 or older.

Use fabs() with a cast to double when fabsf() doesn't exist.

The problem does not occur with gcc because it used a builtin
for fabsf (unless -fno-builtin is given)

Fixes #69

Thanks to Igor Galic for the report.

"
70,1335679834,bgoglin,"(In [4460]) Fix support for more than 32 processors on Windows

ulong is always 32bits there, so bitmap manipulations were wrong.
We use sizeof(void*) to handle the 32/64 cases.

This commit fixes #70.

Thanks a lot to Hartmut Kaiser for reporting this issue and
testing patches.

I'll backport this to v1.4 after some feedback.

If things work, we should likely add a windows-specific
hwloc_bitmap_set_ith_ULONG_PTR() to factorize all #if added here.

The 32bit version of the this code may still be broken because
windows32 affinity support is broken as explained in Remarks on
  http://msdn.microsoft.com/en-us/library/windows/desktop/dd405488%28v=vs.85%29.aspx
We may need some workarounds. Hopefully win32 machines with more
than 32 procs are rare."
70,1335871905,bgoglin,"For the record, Hartmut confirmed in
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/05/3054.php
that win64 is OK while win32 is crap. See ticket #73 if anybody wants to look at this.
"
70,1335898926,bgoglin,"(In [4461]) Backport trunk commit r4460 into v1.4 branch:
* Fix support for more than 32 processors on Windows
  ulong is always 32bits there, so bitmap manipulations were wrong.
  We use sizeof(void*) to handle the 32/64 cases.
  This commit fixes #70.
  Thanks a lot to Hartmut Kaiser for reporting this issue and
  testing patches.
  The 32bit version of the this code may still be broken because
  windows32 affinity support is broken as explained in Remarks on
    http://msdn.microsoft.com/en-us/library/windows/desktop/dd405488%28v=vs.85%29.aspx
  We may need some workarounds. Hopefully win32 machines with more
  than 32 procs are rare.


"
71,1335333023,bgoglin,"Thanks a lot for doing this.


By the way, do you think the NVML library should be used instead of CUDA for creating GPU-internals objects in the CUDA branch ?


One think to note about your proposed helpers (comes from recent changes in OFED helpers, and may matter to yout grid engine).

1) There are helpers that use the hwloc topology to find things and affinities. Those can work on remote node topologies (XML) as long as they don't directly use any external local-only lib (NVML here). What you just need it to pass a ""device identifier"" as input (I did that with openfabrics device names recently) instead of ""device pointers"" (nvmlUnit_t here).

2) There are helpers that don't need the internal topology to find cpusets. They can use an external lib to get the affinity (myriexpress does that) or sysfs (Linux-only, infiniband does that). However those way to find the affinity only work on the local machine. So you can't use any remote XML topo here. If it's local, the input can be anything, even a device pointer (nvmlUnit_t).

(1) requires PCI and NVML support inside hwloc and works on any topology. This can be get_pcidev(name)
(2) doesn't require PCI support in hwloc and only works on local topologies. This can be get_cpuset(nvmlUnit_t)

You can look at hwloc/openfabrics-verbs.h in trunk for examples. And you can have more combinations if needed.
"
71,1354831839,bgoglin,"Discussed this offline with NVIDIA guys. They think NVML is indeed the way to go... BUT NVML doesn't number devices as CUDA does (CUDA seems to reorder bigget GPUs first). So we need to find a way to translate from one device numbering to the other.
"
71,1355344275,bgoglin,"After more private talk with Rolf from NVIDIA, it looks like NVML is good for batch schedulers (or anybody looking at GPU locality outside of the process using CUDA) but not for processes that actually use CUDA. There's no way to translate between CUDA and NVML numbers.

Looks like we'll have a NVML plugin (and inline helpers) and a CUDA plugin then. A NVIDIA GPU PCIDev object may contain two OS devices, one ""cuda1"" and one ""nvml0"".
"
71,1355577992,bgoglin,"(In [5138]) Branch to add NVML plugin and inline helpers.

Refs #71

"
71,1355578652,bgoglin,"(In [5139]) Add a NVML component/plugin

This is useful for batch schedulers that want to get the locality
of NVIDIA GPUs without actually using CUDA directly.

We add the correponding nvml%d OS devices.

Note that the NVML ordering may be different from the CUDA ordering
(looks like CUDA reorders based on performance).

Note that libnvidia-ml.so is distributed within CUDA
while nvml.h is only available in the Tesla Development Kit.

Refs #71"
71,1355578685,bgoglin,"(In [5140]) nvml: Add hwloc/nvml.h inline helpers

hwloc_nvml_get_device_cpuset() doesn't use PCI/NVML components
at all. Only returns something useful on Linux.

hwloc_nvml_get_device_osdev() uses PCI/NVML components.

Refs #71
hwloc_nvml_get_device_pci_ids() isn't hwloc specific,
so we're not adding it. It's easy to do anyway."
71,1355578703,bgoglin,"(In [5141]) nvml: Document helpers and OS devices

Refs #71
Refs #97"
71,1356125862,bgoglin,"(In [5170]) Merge the nvml branch into trunk

The new nvml plugin adds OS devices such as nvml0 for each
NVIDIA GPU, and improve stheir PCIe link speed detection.

hwloc/nvml.h offers interoperability conversion routines.

May be disabled with --disable-nvml

Note that libnvidia-ml.so is usually distributed with CUDA while the
corresponding nvml.h requires the additional Tesla Development Kit.

If lstopo gets slow, check the FAQ (look for nvidia-smi).

This commit closes #71

"
72,1352632233,bgoglin,"Let's give Kerrighed another release cycle. Surprisingly, it doesn't cause too much headache during componentification.
"
75,1336591076,bgoglin,"By the way, when I added the basic XML backend, we talked about only allowing ASCII characters. This would be an easy way to filter things. But we need to find out how useful non-ASCII info attributes could be.
"
75,1341604804,bgoglin,"(In [4572]) Filter non-printable characters out during XML export.

Only 32-127 \t \n \r are accepted.
Other are silently dropped.

Add the relevant test to tests/xmlbuffer.

This commit fixes #75."
76,1341825358,bgoglin,"(In [4600]) AIX: support retrieving cpubinding that was set with the bindprocessor() system call

Thanks a lot to Hendryk Bockelmann for reporting the issue and testing patches,
and to Farid Parpia for giving useful explanations about AIX binding.

Refs #76"
76,1341842306,bgoglin,"(In [4603]) AIX: support cpu/membinding when some threads were bound with bindprocessor()

ra_attachrset() returns EPERM in this case. Call bindprocessor() to unbind
the entire process, and try ra_attachrset() again.

This commit closes #76"
77,1362579675,bgoglin,"Won't happen anytime soon, I don't have access to a Windows machine with more than 32 cores."
78,1360963823,bgoglin,"(In [5317]) Merge bgq branch into trunk

This commit fixes #78.

"
79,1341134061,bgoglin,"(In [4557]) Clarify colors in lstopo and hwloc-bind.

Refs #79.

"
79,1352632096,bgoglin,"(In [5033]) lstopo: annotate the (verbose) text output with ""binding"", ""offline"" and ""forbidden""

This commit closes #79"
80,1341882647,sthibaul,"Well, HANDLE is the type that is mostly used to manage a process, in windows."
80,1342512489,bgoglin,"Dave, anything to fix? In v1.5?
"
80,1343105803,sthibaul,"(In [4661]) On Windows, make tools use integer pids, not handles, as the latter only make sense inside a process. Use OpenProcess to convert from the former to the latter. This closes #80."
80,1343105879,sthibaul,"So the issue was not in hwloc_pid_t being a HANDLE, but in making tools take integer values from command line as a HANDLE. Commit r4661 fixes it by adding the conversion."
80,1343106114,sthibaul,(In [4662]) Add news item for tool fix. Refs #80.
81,1342594209,bgoglin,"(In [4631]) Work-around doxygen 1.8 breaking the README export indentation

Revert r4619
  doxy: use \verbinclude instead of \include for hwloc-hello
because it removes syntax colorizing from the doxygen outputs (HTML and PDF).

In doxygen 1.8, \include doesn't put <pre></pre> around hwloc-hello.c.
The CSS fails to indent it properly in w3m or lynx, making the README ugly.

Use a sed script to detect those non-pre lines (<div class=""line""></div>)
and replace spaces with &nbsp; there so that the w3m/lynx HTML export
doesn't ignore spaces.

This script generates a temporary readme.tmp.html in the dox html directory,
before w3m/lynx exports it to text. The temporary file is then removed so that
it doesn't get included in the final doc.

The sed script even works on Solaris (and AIX) where sed support is limited.

doxygen bug (may not ever be fixed)
  https://bugzilla.gnome.org/show_bug.cgi?id=680073
some details
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/07/3174.php

This commit fixes #81.

By the way, doxygen 1.8 replaces -- with &ndash; but w3m doesn't export
it properly, we get a ""?"". Fix that in the sed script too.
And replace some other characters too (© and é) to avoid other ""?"".

"
81,1342606631,bgoglin,"(In [4635]) Backport trunk commit r4631 and r4633 into v1.5 branch:

* Work-around doxygen 1.8 breaking the README export indentation

  Revert r4619 (r4620 in v1.5 branch)
   doxy: use \verbinclude instead of \include for hwloc-hello
  because it removes syntax colorizing from the doxygen outputs (HTML and PDF).

  In doxygen 1.8, \include doesn't put <pre></pre> around hwloc-hello.c.
  The CSS fails to indent it properly in w3m or lynx, making the README ugly.

  Use a sed script to detect those non-pre lines (<div class=""line""></div>)
  and replace spaces with &nbsp; there so that the w3m/lynx HTML export
  doesn't ignore spaces.

  This script generates a temporary readme.tmp.html in the dox html directory,
  before w3m/lynx exports it to text. The temporary file is then removed so that
  it doesn't get included in the final doc.

  The sed script even works on Solaris (and AIX) where sed support is limited.

  doxygen bug (may not ever be fixed)
    https://bugzilla.gnome.org/show_bug.cgi?id=680073
  some details
    http://www.open-mpi.org/community/lists/hwloc-devel/2012/07/3174.php

  This commit fixes #81.

  By the way, doxygen 1.8 replaces -- with &ndash; but w3m doesn't export
  it properly, we get a ""?"". Fix that in the sed script too.
  And replace some other characters too (© and é) to avoid other ""?"".

* doxygen.css: add div.line specifications

And update the README now that things work fine.

"
82,1342624771,pekka,"It seems to break only when using the m4 macros from the target project's configure.ac. It ends up not including the topology-linux.c to the sources list in src/Makefile.am in that case. When building in the standalone mode or with ./configure --enable-embedded-mode it gets included. The configure output from hwloc outputs ""Linux"" as the target in all cases.
"
82,1342630941,pekka,"I think this mysteriously went away after several rounds of ""make distclean"" and magic. Sorry for the noise :>"
82,1342632511,bgoglin,"No problem. Good to know POCL is being ported on hwloc.
Brice
"
83,1346163067,bgoglin,"(In [4784]) Add hwloc-annotate utility

Stolen from the valarray branch, since it can be useful for
adding info attributes to XML topologies.

Refs #83"
84,1346271585,bgoglin,"(In [4793]) Add hwloc_export_obj_userdata_base64()

It encodes into base64 and decodes automatically before passing
the data to the import() callback.

It uses a new src/base64.c taken from OpenBSD (ISC license, BSD-like)

This commit fixes #84"
85,1351203700,sthibaul,(In [4927]) Add CPUModel support to x86 backend. Refs #85.
85,1351236765,bgoglin,"(In [4928]) Add CPUModel detection on Darwin

Thanks to Robin Scher for providing ways to implement this.
(he also helped for the previously committed code for x86/FreeBSD)

Refs #85"
85,1351784409,bgoglin,"(In [4961]) x86: add CPUModel to sockets created by other backends

We don't create any object if other backends did, but we add
missing information such as CPUModel info attribute.

This adds x86 CPUModel to all OSes that support x86 cpuid.

Refs #85

By the way, fixup the socket id if unknown (on Windows for instance)"
85,1351844431,bgoglin,Move the CPUType stuff to ticket #86
85,1352414861,bgoglin,"(In [5019]) Create a separate x86 component instead of hiding its use inside the FreeBSD component

Its priority is between native components and the no_os component.

It can also now complete/annotate the topology that was previously
started by native components:
* adding CPUModel socket attributes
* adding all kinds of objects if the existing topology contains nothing but PUs

This commit fixes #85.

On FreeBSD, the native component does some very basic discovery
before x86 completes with a lot of objects.
On Windows/..., x86 just annotates the topology with socket
attributes.
On Linux, x86 does nothing because Linux already found everything.

If the native component is wrong, we can force the x86 component
to be used first by setting HWLOC_COMPONENTS=x86 in the environment."
86,1351857485,bgoglin,"Terry says
""what I needed was the sun4v/sparcv9 specification so the OMPI code could detect that it needed a special replacement memcpy.   I believe in the x86 type detection for Solaris is not used other than knowing we're not running on SPARC.""

So there's no real need to extend the current existing CPUType to other OS. And we may even remove it from Solaris/x86 if it reports buggy strings.

Brice
"
86,1352592872,bgoglin,"(In [5031]) Add a new Attributes section the doc

List all string infos that we already use.

This commit closes #86."
87,1362579792,bgoglin,"The new ci.inria.fr/hwloc continous integration service builds Windows 32bits and 64bits winballs automatically every night, and it can be used to build release winballs very easily too.
No need to play with cmake very soon."
88,1354670623,bgoglin,"Looking at the current plugins (libpci, opencl, cuda), they don't need much of the topology internal.
I am removing the use of topology->next_group_depth in libpci. We'll need a topology_get_flags(). Once this is done, the topology internals can be hidden.

Then we'll need to reorganize headers in:
* public core functions used by plugins (currently either in private.h or components.h)
  - could be hwloc/components.h
* private core functions regarding plugin/component management (currently in components.h)
  - could be private/components.h
* private core functions regarding everything else (currently in private.h)
  - could be private/private.h
* plugin symbols used by the core when plugin are built statically (currently in components.h)
  - only needed in components.c, might be possible to have them in static-components.h
"
88,1354671133,bgoglin,"(In [5089]) Move component symbols declarations from components.h to static-components.h

We don't want to mix plugins-symbols-for-core and core-symbols-for-plugins
in the same header file.

The former are only needed when building components statically, and only
used through the configure-generated array in static-components.h.
So declare them there too.
By the way, this avoids declaring all possible components symbols while
those built as plugins are not actually available.

Refs #88

"
88,1354685403,bgoglin,"(In [5095]) Add hwloc_topology_get_flags()

Useful for removing direct dereferencing of topology->flags in external plugins.
The libpci plugin shouldn't need to ever dereference topology structs anymore.

Refs #88"
88,1354747073,bgoglin,"Available in trunk as of r5112.

"
92,1353578585,bgoglin,"Broken \ref to \page in PDF is related to SHORT_NAMES=yes, reported at
  https://bugzilla.gnome.org/show_bug.cgi?id=688858"
92,1353579323,bgoglin,"And broken links to headers in PDF are related to SHOW_FILES=no, reported at
  https://bugzilla.gnome.org/show_bug.cgi?id=688861"
92,1353593211,bgoglin,"For the record, the \page bug can by worked around by using \anchor and adding the page name under parentheses after each corresponding \ref.

The header bug doesn't look that easy. We need to remove the link only in latex mode, while \latexonly/\htmlonly cause verbatim, which makes the html link go away anyway.
"
92,1384181302,bgoglin,"Doxygen 1.8.5 fixes bug 688858 so the only remaining bug is broken links to headers.
Only one line in Makefile.am is needed to workaround it."
93,1354630783,bgoglin,"This is in the OpenCL branch, see revision [5081]"
93,1354832117,bgoglin,"One thing that might be good to improve is the startup time. When the OpenCL component gets used lstopo goes from 0.1s to 2.2s on our Xeon E5 server with two Tahiti boards.

NVIDIA lets you enable Persistence mode to dramatically reduce the startup time, I couldn't find anything similar in the AMD drivers (aside from old aticonfi options that are still documented but not supported anymore).
"
93,1355921570,bgoglin,"(In [5161]) opencl: add some inline helpers and tests

hwloc_opencl_get_device_cpuset() only to return the locality with OS device
hwloc_opencl_get_device_osdev() and hwloc_opencl_get_device_osdev_by_index()
to convert device or indexes into OS devices.

And add the corresponding tests/opencl.c

Refs #93, #97

"
93,1356159212,bgoglin,"(In [5174]) Merge the OpenCL branch into trunk

The new opencl plugin adds OS devices openclXpY
for the Xth OpenCL device of the Yth platform.

hwloc/opencl.h offers interoperability conversion routines.

Only enabled on AMD OpenCL since the locality command is an
extension. May be disabled --disable-opencl

If lstopo gets slow, check the FAQ (look for DISPLAY).

This commit fixes #93

"
97,1355578703,bgoglin,"(In [5141]) nvml: Document helpers and OS devices

Refs #71
Refs #97"
97,1355826471,bgoglin,"(In [5156]) hwloc/openfabrics-verbs.h: Add hwloc_ibv_get_device_osdev() and clarify the doc

Refs #97

"
97,1355921570,bgoglin,"(In [5161]) opencl: add some inline helpers and tests

hwloc_opencl_get_device_cpuset() only to return the locality with OS device
hwloc_opencl_get_device_osdev() and hwloc_opencl_get_device_osdev_by_index()
to convert device or indexes into OS devices.

And add the corresponding tests/opencl.c

Refs #93, #97

"
97,1356124877,bgoglin,"(In [5168]) nvml: improve inline helpers

Add a by_index() variant that works on fully-remote topologies.
Cleanup the whole doc to match the trunk/ofed.
Improve tests/nvml.c

Refs #97"
97,1356254083,bgoglin,"As of trunk r5187, OFED and MX inline helpers have been cleaned in trunk, and NVML, OpenCL and CUDA helpers have been cleaned and merged into trunk.
"
98,1357204788,bgoglin,"forgot to say that the ability to load() multiple times is not documented
"
98,1357210491,bgoglin,fix which bugs are regressions.
98,1357332473,bgoglin,"(In [5218]) Warn when a topology gets reloaded for the first time.

(and when a loaded topology gets modified with set_foo())
HWLOC_HIDE_DEPRECATED may be used to silence these.

There's not any such use in hwloc anymore.

Refs #98"
98,1357467660,bgoglin,"(In [5225]) Backport trunk commits r5216,5217,5218,5224 into v1.6 branch:
* hwloc-calc: stop reloading a single topology multiple times
* Remove all uses of topology reload in tests
* Warn when a topology gets reloaded for the first time.
  (and when a loaded topology gets modified with set_foo())
  HWLOC_HIDE_DEPRECATED may be used to silence these.
  There's not any such use in hwloc anymore.
* Clarify documentation about (not) reloading
  Tweak the wording a bit to make it clear that reloading
  isn't allowed (anymore).

Refs #98

"
98,1366274538,bgoglin,"(In [5546]) Return EBUSY on load() or set_foo() on an already loaded topology

Reloading was deprecated since 1.6.1 because it makes the code horrible.

This commit fixes #98"
101,1365539684,bgoglin,"Another totally different solution would be to add a basic PCI component in topology-linux.c by reading /sys/bus/pci/devices/*. Won't have bridges, but can get (sub)device/vendor ids (read sysfs files), PCI bus ids (parse dirent name), and locality. That's Linux only but we only have PCI locality on Linux anyway.
"
101,1366205183,bgoglin,"(In [5543]) linux: add a ""linuxpci"" component that scans /sys/bus/pci/devices

It cannot find bridges, only devices.
It cannot find all pcidev attributes (no revision, no link speed, no name).
But it always works on Linux.

Its priority is lower than the pci component priority,
and they conflict with each other.

Always built on Linux except if --disable-pci.
The configure summary shows either ""PCI(basic)"" or ""PCI(full)""
instead of ""PCI"".
The ""libpci not enabled by default"" configure warning is improved.

The code is in topology-linux.c because:
* if we want this component to work on gathered topology,
  we'll need some code from topology-linux.c
* there's no need to make this component buildable as a plugin
  since it has no external dependencies

Refs #101"
101,1369760144,bgoglin,"Making this ""minor"" because the linuxpci component is now ready for v1.8.
Only non-Linux OSes make need this ticket, but very few people use CUDA/OpenCL there, and we have no PCI locality there anyway.
"
102,1367488758,bgoglin,"(In [5573]) xml: insert objects after adding their attributes

This will let the core check some object internals (namely cpusets)
during insert_by_parent() insert of inserting things that will be setup later.

XML subtags (userdata, info, page_type, distances and child objects)
re still added after insert to simplify things.

Refs #102"
102,1367488776,bgoglin,"(In [5574]) core: warn if insert_by_parent() is out-of-order

Manual modifications of a XML file can lead to topologies that may
or may not work well. The core assumes children are in order in some places.
HWLOC_DEBUG_CHECK and --enable-debug assert this.

Check this in insert_by_parent() to warn on invalid XML.
I don't think any other backend can cause the same problem so far,
but we'll warn too if it ever occurs.

We cannot easily return an error from there and fix the XML import
to handle it (ignore children, etc.).

This commit fixes #102"
103,1369821168,bgoglin,"(In [5652]) Never merge explicitly-custom-inserted groups

If the user inserts one, don't remove it.

This relies on string info attributes (added in previous commits),
and we try to not look at these and strcmp() their value unless
all lights are green.

This commit fixes #103"
105,1393251553,Brice Goglin,"core: clarify/fix the code dealing with horizontal ordering wrt to cpusets

Always order objects on a level based on the complete_cpuset.
The cpuset can get unordered because of disallowed/offline PUs.
For instance 0x1111<0x2222 can become 0x1100>0x2220 if 3 PUs
are disallowed.

When comparing, use complete_cpuset if available (always correct order)
or fallback to cpuset (should be correctly ordered during early discovery
when complete_cpuset isn't initialized yet).

This fixed some overzealous debug assertions/warnings added in v1.8.

This commit fixes #105.

Changeset: 28c63b053faf92c9d06e66ca2382a00a11e95528"
106,1385566271,bgoglin,"That's not a bug, it's a feature... unfortunately. As explained in the lstopo manpage, L# mean logical index, P# mean physical index, and you can switch from one to the other with -l/-p
The graphical output uses -l by default, textual output uses -p by default. We know it's annoying, but we had to define these (somehow unexpected) defaults for reasons such as avoid breaking backward compatibility.

Brice
"
106,1385566661,tedheadster,"I'm confused. There are two physical sockets on this ancient Pentium II Xeon system, each with one core.

When I invoke lstopo with the '-p' (physical) flag, I get ONE socket shown. This does not reflect reality.

Help me with my confusion.
"
106,1385566942,bgoglin,"I always see two sockets in your outputs. They have the same physical index (P#0) because the BIOS isn't very well written, but that doesn't mean they are the same socket. If ""Socket ..."" appears twice, it means there are two sockets.
"
110,1407330781,bgoglin,Synthetic attributes added in master branch in 3d261449551ddad5ee2d2056ae21e94b2c10d872 and previous commits.
111,1401793468,Brice Goglin,"gather-topology: also save /proc/self/cgroup

/proc/self/cpuset isn't enough in some cases.

Thanks to Benedikt Morbach for the patch.

This commit fixes #111.

Changeset: b9388df244a63f4f52c49360b52c1f88899034b9"
